customer_id,loyalty_id,first_name,last_name,city,state,signup_date,loyalty_tier,preferred_store_id
CUS-02736,LOY-002736,Robert,Ross,Dallas,TX,2023-07-23,Silver,PH-004
CUS-02737,LOY-002737,Daniel,Taylor,Plano,TX,2026-02-06,Standard,PH-005
CUS-02738,LOY-002738,Ava,Hill,Dallas,TX,2024-05-13,Silver,PH-005
CUS-02739,LOY-002739,Olivia,Thomas,Plano,TX,2025-12-06,Standard,PH-002
CUS-02740,LOY-002740,Ava,Taylor,Dallas,TX,2022-09-19,Standard,PH-002
CUS-02741,LOY-002741,Robert,Ross,Plano,TX,2023-03-25,Standard,PH-002
CUS-02742,LOY-002742,Noah,Wilson,Irving,TX,2024-01-06,Standard,PH-001
CUS-02743,LOY-002743,Linda,Kim,Plano,TX,2022-03-26,Standard,PH-005
CUS-02744,LOY-002744,Jennifer,Smith,Frisco,TX,2022-04-07,Silver,PH-003
CUS-02745,LOY-002745,Anthony,Martinez,Dallas,TX,2025-10-29,Standard,PH-003
CUS-02746,LOY-002746,Noah,White,Fort Worth,TX,2023-04-18,Silver,PH-004
CUS-02747,LOY-002747,David,Kim,Irving,TX,2025-04-12,Standard,PH-005
CUS-02748,LOY-002748,Jessica,Chen,Plano,TX,2026-04-22,Standard,PH-001
CUS-02749,LOY-002749,Ethan,Miller,Fort Worth,TX,2022-07-03,Silver,PH-001
CUS-02750,LOY-002750,Emily,Nguyen,Irving,TX,2025-05-30,Standard,PH-002
CUS-02751,LOY-002751,Brandon,Moore,Fort Worth,TX,2023-03-23,Standard,PH-001
CUS-02752,LOY-002752,Daniel,Chen,Fort Worth,TX,2023-07-20,Standard,PH-005
CUS-02753,LOY-002753,Anthony,Reed,Plano,TX,2022-11-05,Gold,PH-001
CUS-02754,LOY-002754,Grace,Martinez,Dallas,TX,2024-05-09,Silver,PH-001
CUS-02755,LOY-002755,Michael,King,Frisco,TX,2024-04-11,Gold,PH-003
CUS-02756,LOY-002756,Laura,Reed,Irving,TX,2026-03-23,Standard,PH-004
CUS-02757,LOY-002757,Linda,Thomas,Irving,TX,2022-11-10,Standard,PH-005
CUS-02758,LOY-002758,Michael,White,Irving,TX,2024-01-12,Silver,PH-001
CUS-02759,LOY-002759,Sophia,Garcia,Frisco,TX,2026-05-14,Silver,PH-003
CUS-02760,LOY-002760,Ethan,King,Irving,TX,2024-06-02,Silver,PH-002
CUS-02761,LOY-002761,Mia,Nguyen,Fort Worth,TX,2026-04-27,Standard,PH-002
CUS-02762,LOY-002762,Brandon,Smith,Frisco,TX,2022-01-18,Silver,PH-005
CUS-02763,LOY-002763,Anthony,Miller,Irving,TX,2023-01-24,Standard,PH-002
CUS-02764,LOY-002764,Anthony,Carter,Irving,TX,2022-08-29,Standard,PH-003
CUS-02765,LOY-002765,Melissa,Ross,Plano,TX,2024-04-21,Gold,PH-002
CUS-02766,LOY-002766,Ava,Patel,Fort Worth,TX,2025-11-25,Silver,PH-003
CUS-02767,LOY-002767,Mia,Carter,Dallas,TX,2025-10-22,Gold,PH-005
CUS-02768,LOY-002768,Ethan,King,Fort Worth,TX,2026-02-14,Silver,PH-005
CUS-02769,LOY-002769,Mia,Lopez,Dallas,TX,2026-02-24,Gold,PH-004
CUS-02770,LOY-002770,Melissa,Taylor,Plano,TX,2026-01-23,Silver,PH-001
CUS-02771,LOY-002771,Mia,Lopez,Fort Worth,TX,2025-10-30,Silver,PH-003
CUS-02772,LOY-002772,Linda,Martinez,Fort Worth,TX,2023-11-25,Standard,PH-002
CUS-02773,LOY-002773,Ava,Nguyen,Irving,TX,2023-01-18,Silver,PH-001
CUS-02774,LOY-002774,Rachel,Johnson,Plano,TX,2023-04-06,Standard,PH-003
CUS-02775,LOY-002775,John,King,Plano,TX,2022-06-08,Standard,PH-003
CUS-02776,LOY-002776,Mia,Davis,Irving,TX,2024-04-10,Standard,PH-003
CUS-02777,LOY-002777,Ava,Ross,Frisco,TX,2024-08-14,Gold,PH-004
CUS-02778,LOY-002778,Noah,Garcia,Frisco,TX,2024-10-19,Silver,PH-004
CUS-02779,LOY-002779,Anthony,Garcia,Frisco,TX,2026-01-18,Gold,PH-003
CUS-02780,LOY-002780,John,Kim,Plano,TX,2024-06-13,Silver,PH-005
CUS-02781,LOY-002781,Emily,Ross,Irving,TX,2024-03-02,Gold,PH-005
CUS-02782,LOY-002782,Liam,Davis,Irving,TX,2022-05-11,Silver,PH-002
CUS-02783,LOY-002783,Daniel,Carter,Dallas,TX,2022-12-29,Silver,PH-003
CUS-02784,LOY-002784,Rachel,Lee,Fort Worth,TX,2025-11-29,Standard,PH-005
CUS-02785,LOY-002785,Kevin,Lopez,Frisco,TX,2024-11-06,Standard,PH-003
CUS-02786,LOY-002786,Sarah,Jackson,Irving,TX,2025-05-05,Standard,PH-003
CUS-02787,LOY-002787,Grace,Kim,Fort Worth,TX,2024-02-20,Silver,PH-003
CUS-02788,LOY-002788,David,Miller,Dallas,TX,2023-05-06,Standard,PH-004
CUS-02789,LOY-002789,Daniel,Carter,Plano,TX,2024-01-24,Gold,PH-005
CUS-02790,LOY-002790,Marcus,Ross,Plano,TX,2024-02-28,Standard,PH-003
CUS-02791,LOY-002791,Robert,Anderson,Frisco,TX,2025-08-25,Gold,PH-005
CUS-02792,LOY-002792,John,Chen,Plano,TX,2024-04-30,Standard,PH-003
CUS-02793,LOY-002793,Liam,Patel,Frisco,TX,2023-03-14,Gold,PH-001
CUS-02794,LOY-002794,David,Garcia,Irving,TX,2023-03-27,Gold,PH-004
CUS-02795,LOY-002795,Linda,Hill,Dallas,TX,2022-03-03,Gold,PH-001
CUS-02796,LOY-002796,Emily,Davis,Frisco,TX,2022-12-09,Standard,PH-001
CUS-02797,LOY-002797,Jennifer,Kim,Fort Worth,TX,2024-07-03,Standard,PH-005
CUS-02798,LOY-002798,Daniel,Patel,Plano,TX,2023-03-05,Silver,PH-003
CUS-02799,LOY-002799,Ava,Miller,Irving,TX,2024-11-01,Silver,PH-003
CUS-02800,LOY-002800,Daniel,Anderson,Irving,TX,2022-04-10,Standard,PH-004
CUS-02801,LOY-002801,John,Taylor,Plano,TX,2025-08-20,Gold,PH-001
CUS-02802,LOY-002802,Noah,Davis,Irving,TX,2023-12-01,Gold,PH-002
CUS-02803,LOY-002803,Linda,Wilson,Irving,TX,2024-07-16,Standard,PH-005
CUS-02804,LOY-002804,Laura,Reed,Frisco,TX,2024-04-12,Standard,PH-002
CUS-02805,LOY-002805,David,Lee,Dallas,TX,2023-07-25,Standard,PH-001
CUS-02806,LOY-002806,Liam,Taylor,Frisco,TX,2022-11-09,Silver,PH-005
CUS-02807,LOY-002807,Jennifer,Lee,Frisco,TX,2023-10-29,Gold,PH-005
CUS-02808,LOY-002808,Mia,King,Dallas,TX,2022-02-21,Standard,PH-004
CUS-02809,LOY-002809,Mia,Miller,Plano,TX,2022-05-15,Silver,PH-002
CUS-02810,LOY-002810,Kevin,Wilson,Plano,TX,2022-09-03,Silver,PH-001
CUS-02811,LOY-002811,Olivia,Nguyen,Plano,TX,2025-03-20,Gold,PH-001
CUS-02812,LOY-002812,Liam,Martinez,Irving,TX,2024-12-19,Gold,PH-001
CUS-02813,LOY-002813,Emily,Miller,Dallas,TX,2023-02-11,Standard,PH-002
CUS-02814,LOY-002814,Anthony,Lopez,Frisco,TX,2023-12-20,Gold,PH-002
CUS-02815,LOY-002815,Michael,Jackson,Irving,TX,2022-12-27,Gold,PH-001
CUS-02816,LOY-002816,Olivia,Taylor,Plano,TX,2025-03-24,Gold,PH-004
CUS-02817,LOY-002817,Grace,Chen,Frisco,TX,2022-09-19,Gold,PH-003
CUS-02818,LOY-002818,Olivia,Kim,Plano,TX,2023-04-26,Standard,PH-002
CUS-02819,LOY-002819,Melissa,Taylor,Irving,TX,2023-04-10,Gold,PH-005
CUS-02820,LOY-002820,John,Davis,Fort Worth,TX,2025-05-30,Standard,PH-001
CUS-02821,LOY-002821,Sophia,Kim,Irving,TX,2025-11-16,Gold,PH-002
CUS-02822,LOY-002822,Grace,Kim,Plano,TX,2022-09-22,Standard,PH-004
CUS-02823,LOY-002823,Laura,Tran,Fort Worth,TX,2023-12-18,Standard,PH-004
CUS-02824,LOY-002824,Anthony,Tran,Dallas,TX,2025-02-02,Silver,PH-001
CUS-02825,LOY-002825,Michael,Miller,Irving,TX,2025-05-28,Silver,PH-001
CUS-02826,LOY-002826,Liam,Davis,Plano,TX,2023-02-14,Silver,PH-001
CUS-02827,LOY-002827,Marcus,Lee,Irving,TX,2022-09-13,Standard,PH-004
CUS-02828,LOY-002828,Marcus,Kim,Fort Worth,TX,2023-04-01,Gold,PH-005
CUS-02829,LOY-002829,Ethan,Miller,Dallas,TX,2024-10-06,Gold,PH-004
CUS-02830,LOY-002830,Noah,Jackson,Frisco,TX,2024-12-29,Silver,PH-004
CUS-02831,LOY-002831,Emily,Martinez,Frisco,TX,2024-06-25,Silver,PH-002
CUS-02832,LOY-002832,Melissa,Martinez,Plano,TX,2025-11-15,Standard,PH-002
CUS-02833,LOY-002833,Sarah,Thomas,Fort Worth,TX,2022-02-04,Gold,PH-001
CUS-02834,LOY-002834,Liam,Lopez,Frisco,TX,2023-06-04,Standard,PH-003
CUS-02835,LOY-002835,Jessica,Anderson,Fort Worth,TX,2022-11-12,Gold,PH-002
CUS-02836,LOY-002836,Sarah,Moore,Frisco,TX,2024-04-09,Standard,PH-004
CUS-02837,LOY-002837,Sarah,Lopez,Frisco,TX,2023-03-09,Silver,PH-001
CUS-02838,LOY-002838,Anthony,Chen,Irving,TX,2023-05-17,Standard,PH-001
CUS-02839,LOY-002839,Jessica,King,Frisco,TX,2024-03-23,Gold,PH-004
CUS-02840,LOY-002840,Daniel,Hill,Plano,TX,2022-01-13,Silver,PH-003
CUS-02841,LOY-002841,Linda,Johnson,Frisco,TX,2026-05-01,Standard,PH-005
CUS-02842,LOY-002842,Kevin,Carter,Dallas,TX,2025-09-13,Standard,PH-002
CUS-02843,LOY-002843,Liam,Reed,Plano,TX,2024-04-01,Gold,PH-001
CUS-02844,LOY-002844,Michael,White,Frisco,TX,2025-09-21,Silver,PH-002
CUS-02845,LOY-002845,Brandon,Moore,Irving,TX,2025-09-07,Silver,PH-004
CUS-02846,LOY-002846,Jennifer,Patel,Frisco,TX,2024-09-02,Standard,PH-003
CUS-02847,LOY-002847,Kevin,Ross,Fort Worth,TX,2022-05-29,Standard,PH-001
CUS-02848,LOY-002848,Rachel,Tran,Irving,TX,2026-01-15,Silver,PH-001
CUS-02849,LOY-002849,Jennifer,Garcia,Frisco,TX,2023-11-07,Silver,PH-003
CUS-02850,LOY-002850,Amanda,Garcia,Dallas,TX,2025-03-26,Gold,PH-004
CUS-02851,LOY-002851,Brandon,Martinez,Fort Worth,TX,2023-10-20,Silver,PH-005
CUS-02852,LOY-002852,Emily,Kim,Plano,TX,2022-05-04,Silver,PH-001
CUS-02853,LOY-002853,Grace,Carter,Dallas,TX,2023-06-04,Standard,PH-004
CUS-02854,LOY-002854,Sarah,Anderson,Dallas,TX,2022-05-26,Gold,PH-004
CUS-02855,LOY-002855,Marcus,Carter,Dallas,TX,2022-11-03,Silver,PH-001
CUS-02856,LOY-002856,John,Garcia,Plano,TX,2026-03-20,Gold,PH-004
CUS-02857,LOY-002857,Olivia,Reed,Irving,TX,2024-12-25,Gold,PH-004
CUS-02858,LOY-002858,Anthony,King,Fort Worth,TX,2024-12-07,Silver,PH-002
CUS-02859,LOY-002859,Jennifer,Miller,Irving,TX,2024-10-01,Silver,PH-002
CUS-02860,LOY-002860,Jennifer,White,Fort Worth,TX,2026-04-27,Standard,PH-002
CUS-02861,LOY-002861,David,Taylor,Irving,TX,2025-10-14,Standard,PH-004
CUS-02862,LOY-002862,Kevin,Thomas,Fort Worth,TX,2024-12-22,Gold,PH-005
CUS-02863,LOY-002863,Emily,Taylor,Fort Worth,TX,2024-05-10,Silver,PH-002
CUS-02864,LOY-002864,Ethan,Martinez,Fort Worth,TX,2025-12-01,Gold,PH-003
CUS-02865,LOY-002865,John,Hill,Fort Worth,TX,2022-07-07,Gold,PH-004
CUS-02866,LOY-002866,Kevin,Nguyen,Plano,TX,2022-03-05,Gold,PH-005
CUS-02867,LOY-002867,Ethan,Patel,Plano,TX,2023-04-23,Standard,PH-002
CUS-02868,LOY-002868,Robert,Miller,Dallas,TX,2025-04-15,Standard,PH-003
CUS-02869,LOY-002869,Amanda,Jackson,Frisco,TX,2024-09-22,Silver,PH-003
CUS-02870,LOY-002870,Sophia,Garcia,Irving,TX,2023-08-05,Silver,PH-001
CUS-02871,LOY-002871,Noah,King,Dallas,TX,2022-10-15,Silver,PH-005
CUS-02872,LOY-002872,David,Reed,Frisco,TX,2023-09-26,Gold,PH-004
CUS-02873,LOY-002873,Emily,Reed,Frisco,TX,2025-03-18,Silver,PH-005
CUS-02874,LOY-002874,David,Nguyen,Dallas,TX,2024-05-09,Standard,PH-004
CUS-02875,LOY-002875,Rachel,Smith,Dallas,TX,2023-06-11,Silver,PH-001
CUS-02876,LOY-002876,Amanda,Smith,Plano,TX,2023-12-24,Silver,PH-002
CUS-02877,LOY-002877,Emily,Martinez,Dallas,TX,2025-04-20,Gold,PH-004
CUS-02878,LOY-002878,Daniel,Garcia,Irving,TX,2025-06-16,Standard,PH-004
CUS-02879,LOY-002879,David,Tran,Dallas,TX,2025-07-24,Gold,PH-003
CUS-02880,LOY-002880,Melissa,Garcia,Irving,TX,2023-04-02,Silver,PH-002
CUS-02881,LOY-002881,Robert,Thomas,Frisco,TX,2025-04-30,Silver,PH-001
CUS-02882,LOY-002882,Sarah,Kim,Frisco,TX,2022-08-14,Standard,PH-005
CUS-02883,LOY-002883,Sarah,Wilson,Irving,TX,2025-10-13,Standard,PH-004
CUS-02884,LOY-002884,Sophia,Chen,Dallas,TX,2023-10-06,Gold,PH-003
CUS-02885,LOY-002885,Michael,Lopez,Fort Worth,TX,2025-03-13,Silver,PH-005
CUS-02886,LOY-002886,Anthony,Kim,Frisco,TX,2024-04-27,Gold,PH-004
CUS-02887,LOY-002887,Linda,Nguyen,Frisco,TX,2026-03-24,Silver,PH-003
CUS-02888,LOY-002888,Ava,Chen,Frisco,TX,2025-12-23,Silver,PH-001
CUS-02889,LOY-002889,Grace,Nguyen,Fort Worth,TX,2022-09-06,Silver,PH-005
CUS-02890,LOY-002890,Olivia,Garcia,Plano,TX,2026-03-23,Gold,PH-002
CUS-02891,LOY-002891,Noah,Ross,Frisco,TX,2025-03-30,Silver,PH-003
CUS-02892,LOY-002892,Linda,Garcia,Frisco,TX,2024-04-19,Silver,PH-001
CUS-02893,LOY-002893,Michael,Jackson,Fort Worth,TX,2022-12-17,Standard,PH-002
CUS-02894,LOY-002894,Robert,Garcia,Frisco,TX,2024-10-22,Silver,PH-002
CUS-02895,LOY-002895,Olivia,Moore,Irving,TX,2026-01-21,Standard,PH-005
CUS-02896,LOY-002896,Mia,Johnson,Fort Worth,TX,2025-04-08,Silver,PH-001
CUS-02897,LOY-002897,Linda,Miller,Dallas,TX,2022-01-17,Gold,PH-004
CUS-02898,LOY-002898,Melissa,King,Plano,TX,2022-08-24,Silver,PH-001
CUS-02899,LOY-002899,Emily,Patel,Frisco,TX,2024-11-28,Silver,PH-002
CUS-02900,LOY-002900,Sophia,Taylor,Irving,TX,2024-01-29,Silver,PH-004
CUS-02901,LOY-002901,Grace,Garcia,Plano,TX,2026-05-12,Standard,PH-001
CUS-02902,LOY-002902,Linda,Lee,Dallas,TX,2023-09-11,Silver,PH-005
CUS-02903,LOY-002903,Laura,Nguyen,Irving,TX,2022-05-12,Standard,PH-005
CUS-02904,LOY-002904,Linda,Garcia,Dallas,TX,2022-02-26,Standard,PH-003
CUS-02905,LOY-002905,Marcus,Carter,Dallas,TX,2023-02-22,Gold,PH-004
CUS-02906,LOY-002906,Kevin,Reed,Frisco,TX,2024-12-18,Gold,PH-005
CUS-02907,LOY-002907,Anthony,Martinez,Frisco,TX,2025-04-07,Silver,PH-004
CUS-02908,LOY-002908,Amanda,Johnson,Irving,TX,2022-06-11,Gold,PH-005
CUS-02909,LOY-002909,John,Tran,Frisco,TX,2025-12-16,Silver,PH-005
CUS-02910,LOY-002910,Sophia,Martinez,Frisco,TX,2025-11-25,Silver,PH-004
CUS-02911,LOY-002911,Anthony,Chen,Dallas,TX,2022-05-29,Standard,PH-005
CUS-02912,LOY-002912,Jessica,Kim,Dallas,TX,2023-02-24,Silver,PH-002
CUS-02913,LOY-002913,John,Smith,Plano,TX,2025-10-05,Gold,PH-002
CUS-02914,LOY-002914,Robert,Chen,Plano,TX,2023-09-27,Silver,PH-003
CUS-02915,LOY-002915,Sarah,Ross,Irving,TX,2023-03-02,Gold,PH-001
CUS-02916,LOY-002916,Amanda,Nguyen,Plano,TX,2025-09-20,Silver,PH-005
CUS-02917,LOY-002917,Laura,Davis,Irving,TX,2026-05-20,Gold,PH-001
CUS-02918,LOY-002918,Robert,Johnson,Frisco,TX,2025-12-26,Gold,PH-002
CUS-02919,LOY-002919,Brandon,Ross,Irving,TX,2026-03-23,Gold,PH-001
CUS-02920,LOY-002920,Melissa,White,Dallas,TX,2025-08-17,Gold,PH-004
CUS-02921,LOY-002921,David,Nguyen,Dallas,TX,2024-08-11,Silver,PH-002
CUS-02922,LOY-002922,Robert,Nguyen,Plano,TX,2023-10-15,Standard,PH-002
CUS-02923,LOY-002923,Linda,Johnson,Frisco,TX,2022-04-07,Standard,PH-002
CUS-02924,LOY-002924,Jessica,Lopez,Frisco,TX,2024-05-14,Silver,PH-003
CUS-02925,LOY-002925,Sarah,Wilson,Frisco,TX,2026-02-03,Standard,PH-002
CUS-02926,LOY-002926,John,Carter,Fort Worth,TX,2022-11-10,Gold,PH-002
CUS-02927,LOY-002927,Amanda,Carter,Dallas,TX,2022-10-03,Silver,PH-004
CUS-02928,LOY-002928,Brandon,Hill,Plano,TX,2023-02-23,Standard,PH-002
CUS-02929,LOY-002929,Amanda,Chen,Plano,TX,2023-06-04,Silver,PH-004
CUS-02930,LOY-002930,David,Tran,Dallas,TX,2025-10-04,Silver,PH-004
CUS-02931,LOY-002931,Rachel,Lee,Irving,TX,2024-05-24,Standard,PH-004
CUS-02932,LOY-002932,Olivia,Lopez,Frisco,TX,2026-03-18,Silver,PH-002
CUS-02933,LOY-002933,Ava,King,Plano,TX,2023-07-24,Gold,PH-003
CUS-02934,LOY-002934,John,King,Dallas,TX,2022-12-21,Standard,PH-005
CUS-02935,LOY-002935,Jessica,Jackson,Frisco,TX,2024-09-25,Standard,PH-002
CUS-02936,LOY-002936,Amanda,Martinez,Frisco,TX,2026-01-07,Standard,PH-001
CUS-02937,LOY-002937,Melissa,Johnson,Frisco,TX,2024-07-27,Standard,PH-005
CUS-02938,LOY-002938,Grace,Moore,Dallas,TX,2022-07-06,Silver,PH-002
CUS-02939,LOY-002939,Sarah,Anderson,Plano,TX,2023-08-23,Standard,PH-003
CUS-02940,LOY-002940,Robert,Wilson,Irving,TX,2023-06-15,Gold,PH-005
CUS-02941,LOY-002941,David,Moore,Dallas,TX,2024-09-02,Gold,PH-004
CUS-02942,LOY-002942,Kevin,Ross,Irving,TX,2022-08-05,Gold,PH-005
CUS-02943,LOY-002943,Sarah,Ross,Dallas,TX,2024-03-02,Silver,PH-005
CUS-02944,LOY-002944,Linda,Johnson,Irving,TX,2022-11-12,Gold,PH-004
CUS-02945,LOY-002945,Ethan,Carter,Frisco,TX,2024-11-01,Standard,PH-002
CUS-02946,LOY-002946,Melissa,Patel,Fort Worth,TX,2022-03-24,Gold,PH-003
CUS-02947,LOY-002947,Anthony,Reed,Fort Worth,TX,2023-08-01,Gold,PH-003
CUS-02948,LOY-002948,Michael,Moore,Plano,TX,2023-05-22,Silver,PH-002
CUS-02949,LOY-002949,Ethan,Martinez,Irving,TX,2025-03-20,Standard,PH-002
CUS-02950,LOY-002950,Marcus,Carter,Dallas,TX,2022-06-26,Standard,PH-001
CUS-02951,LOY-002951,Michael,Wilson,Fort Worth,TX,2022-03-27,Standard,PH-003
CUS-02952,LOY-002952,Noah,Johnson,Irving,TX,2026-03-02,Gold,PH-001
CUS-02953,LOY-002953,Mia,Tran,Irving,TX,2022-04-12,Silver,PH-003
CUS-02954,LOY-002954,Noah,King,Plano,TX,2025-05-10,Standard,PH-003
CUS-02955,LOY-002955,Marcus,Garcia,Fort Worth,TX,2025-06-18,Silver,PH-003
CUS-02956,LOY-002956,Sarah,Lopez,Frisco,TX,2026-02-14,Standard,PH-004
CUS-02957,LOY-002957,Marcus,Miller,Plano,TX,2022-10-19,Silver,PH-004
CUS-02958,LOY-002958,Ava,Ross,Plano,TX,2023-03-28,Gold,PH-004
CUS-02959,LOY-002959,Sarah,Miller,Dallas,TX,2024-01-09,Silver,PH-002
CUS-02960,LOY-002960,Melissa,Hill,Irving,TX,2022-12-27,Silver,PH-003
CUS-02961,LOY-002961,Mia,White,Frisco,TX,2025-04-25,Gold,PH-004
CUS-02962,LOY-002962,John,Martinez,Dallas,TX,2025-11-18,Gold,PH-002
CUS-02963,LOY-002963,John,Nguyen,Frisco,TX,2023-09-11,Silver,PH-001
CUS-02964,LOY-002964,Sophia,Davis,Fort Worth,TX,2024-10-19,Gold,PH-005
CUS-02965,LOY-002965,Brandon,Patel,Dallas,TX,2023-07-09,Silver,PH-001
CUS-02966,LOY-002966,Grace,Miller,Dallas,TX,2024-02-06,Gold,PH-004
CUS-02967,LOY-002967,Liam,Davis,Frisco,TX,2022-05-27,Gold,PH-003
CUS-02968,LOY-002968,John,White,Irving,TX,2024-10-14,Silver,PH-005
CUS-02969,LOY-002969,Noah,Miller,Irving,TX,2024-05-24,Gold,PH-002
CUS-02970,LOY-002970,Sarah,Lopez,Frisco,TX,2024-04-28,Standard,PH-003
CUS-02971,LOY-002971,Sarah,Wilson,Irving,TX,2024-08-29,Silver,PH-002
CUS-02972,LOY-002972,Sarah,Kim,Fort Worth,TX,2022-11-11,Standard,PH-004
CUS-02973,LOY-002973,Jennifer,Reed,Frisco,TX,2025-01-16,Standard,PH-002
CUS-02974,LOY-002974,Grace,Lopez,Plano,TX,2022-02-26,Gold,PH-003
CUS-02975,LOY-002975,Brandon,Moore,Plano,TX,2022-11-06,Gold,PH-003
CUS-02976,LOY-002976,Marcus,Tran,Frisco,TX,2026-04-24,Silver,PH-002
CUS-02977,LOY-002977,Robert,Carter,Fort Worth,TX,2023-10-13,Silver,PH-005
CUS-02978,LOY-002978,Anthony,Chen,Irving,TX,2023-05-16,Silver,PH-002
CUS-02979,LOY-002979,Ethan,Smith,Plano,TX,2025-06-28,Gold,PH-003
CUS-02980,LOY-002980,Mia,Jackson,Plano,TX,2022-03-29,Silver,PH-004
CUS-02981,LOY-002981,Jennifer,Patel,Frisco,TX,2025-06-30,Gold,PH-001
CUS-02982,LOY-002982,Ethan,Anderson,Fort Worth,TX,2023-11-27,Standard,PH-002
CUS-02983,LOY-002983,John,Moore,Dallas,TX,2023-04-02,Gold,PH-005
CUS-02984,LOY-002984,Liam,King,Dallas,TX,2023-07-13,Gold,PH-005
CUS-02985,LOY-002985,Linda,Thomas,Plano,TX,2022-05-12,Gold,PH-001
CUS-02986,LOY-002986,Sarah,Carter,Dallas,TX,2022-12-21,Standard,PH-003
CUS-02987,LOY-002987,Ava,Nguyen,Fort Worth,TX,2025-09-19,Standard,PH-003
CUS-02988,LOY-002988,Jessica,Carter,Irving,TX,2025-01-17,Silver,PH-005
CUS-02989,LOY-002989,Emily,Reed,Frisco,TX,2022-01-18,Standard,PH-005
CUS-02990,LOY-002990,Marcus,Davis,Frisco,TX,2023-06-21,Gold,PH-005
CUS-02991,LOY-002991,Robert,Reed,Frisco,TX,2023-09-18,Standard,PH-001
CUS-02992,LOY-002992,Robert,White,Irving,TX,2022-12-30,Gold,PH-005
CUS-02993,LOY-002993,Emily,Wilson,Fort Worth,TX,2024-09-10,Standard,PH-003
CUS-02994,LOY-002994,Michael,Patel,Irving,TX,2025-07-30,Silver,PH-003
CUS-02995,LOY-002995,Anthony,Moore,Frisco,TX,2026-05-07,Gold,PH-001
CUS-02996,LOY-002996,Olivia,Smith,Plano,TX,2023-03-22,Silver,PH-002
CUS-02997,LOY-002997,Marcus,Lopez,Plano,TX,2026-01-04,Silver,PH-002
CUS-02998,LOY-002998,Sarah,Tran,Plano,TX,2023-01-10,Standard,PH-003
CUS-02999,LOY-002999,Noah,Tran,Dallas,TX,2023-08-06,Standard,PH-005
CUS-03000,LOY-003000,Daniel,Johnson,Plano,TX,2022-08-19,Silver,PH-004
CUS-03001,LOY-003001,Michael,Garcia,Dallas,TX,2022-07-04,Silver,PH-005
CUS-03002,LOY-003002,David,Carter,Irving,TX,2025-04-19,Gold,PH-005
CUS-03003,LOY-003003,Olivia,Ross,Fort Worth,TX,2025-11-15,Gold,PH-001
CUS-03004,LOY-003004,Ethan,Miller,Fort Worth,TX,2025-12-01,Standard,PH-001
CUS-03005,LOY-003005,Ava,Johnson,Dallas,TX,2022-04-27,Standard,PH-004
CUS-03006,LOY-003006,Laura,Smith,Dallas,TX,2026-02-19,Gold,PH-002
CUS-03007,LOY-003007,Noah,Lee,Dallas,TX,2022-01-12,Silver,PH-002
CUS-03008,LOY-003008,Ava,Miller,Fort Worth,TX,2023-11-21,Standard,PH-005
CUS-03009,LOY-003009,Anthony,Martinez,Dallas,TX,2022-01-08,Silver,PH-001
CUS-03010,LOY-003010,Kevin,White,Plano,TX,2023-07-08,Standard,PH-005
CUS-03011,LOY-003011,Linda,Johnson,Dallas,TX,2023-12-29,Gold,PH-002
CUS-03012,LOY-003012,Laura,White,Fort Worth,TX,2022-12-17,Gold,PH-005
CUS-03013,LOY-003013,Liam,Lopez,Dallas,TX,2022-05-03,Silver,PH-004
CUS-03014,LOY-003014,Jessica,Thomas,Irving,TX,2022-12-02,Silver,PH-004
CUS-03015,LOY-003015,Linda,Chen,Plano,TX,2025-02-12,Standard,PH-005
CUS-03016,LOY-003016,Olivia,Reed,Plano,TX,2023-03-16,Silver,PH-004
CUS-03017,LOY-003017,Ava,Tran,Fort Worth,TX,2023-11-20,Gold,PH-001
CUS-03018,LOY-003018,Ethan,Johnson,Irving,TX,2022-12-29,Silver,PH-004
CUS-03019,LOY-003019,Marcus,Chen,Irving,TX,2025-02-04,Silver,PH-001
CUS-03020,LOY-003020,Amanda,Tran,Plano,TX,2022-11-14,Gold,PH-005
CUS-03021,LOY-003021,Grace,Miller,Plano,TX,2023-04-08,Gold,PH-005
CUS-03022,LOY-003022,Melissa,Hill,Fort Worth,TX,2024-11-06,Gold,PH-002
CUS-03023,LOY-003023,Rachel,Miller,Irving,TX,2026-02-18,Gold,PH-001
CUS-03024,LOY-003024,Michael,Brown,Frisco,TX,2025-12-21,Gold,PH-001
CUS-03025,LOY-003025,Anthony,Brown,Irving,TX,2024-02-29,Standard,PH-001
CUS-03026,LOY-003026,Laura,Jackson,Frisco,TX,2025-04-06,Standard,PH-001
CUS-03027,LOY-003027,Ethan,Johnson,Fort Worth,TX,2022-07-25,Gold,PH-003
CUS-03028,LOY-003028,Linda,Jackson,Dallas,TX,2025-06-26,Standard,PH-004
CUS-03029,LOY-003029,Olivia,Wilson,Irving,TX,2022-08-28,Silver,PH-005
CUS-03030,LOY-003030,Noah,Hill,Frisco,TX,2025-04-30,Silver,PH-005
CUS-03031,LOY-003031,Jessica,Taylor,Plano,TX,2025-01-13,Gold,PH-003
CUS-03032,LOY-003032,Rachel,Anderson,Irving,TX,2022-12-31,Gold,PH-001
CUS-03033,LOY-003033,Noah,Moore,Plano,TX,2025-12-07,Silver,PH-004
CUS-03034,LOY-003034,Rachel,Thomas,Irving,TX,2024-12-29,Silver,PH-002
